FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,ArrDelay,Tail_Number,aircraft_type,num_seats,dep_tmpf,dep_wind,dep_visibility,dep_precip_flag,dep_ceiling_ft,dep_weather_severity,arr_tmpf,arr_wind,arr_visibility,arr_precip_flag,arr_ceiling_ft,arr_weather_severity,regional_weather_index,regional_storm_count,system_weather_flag
2022-06-20,WN,BWI,PIT,705,53.0,N291WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PIT,2215,13.0,N709SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PIT,1250,5.0,N8566Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PVD,1005,31.0,N8655D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PVD,1320,-1.0,N228WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PVD,2015,34.0,N8535S,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PVD,2220,12.0,N8533S,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PVD,730,-14.0,N278WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PWM,1005,16.0,N268WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PWM,2020,-2.0,N205WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,PWM,1615,1.0,N477WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,RDU,2125,5.0,N923WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,RDU,1325,-16.0,N751SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,RDU,840,-3.0,N8522P,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,ROC,2255,1.0,N7881A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,ROC,1105,-7.0,N217JC,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,ROC,830,5.0,N8515X,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,ROC,1640,0.0,N8818Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,RSW,2145,-20.0,N793SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,RSW,1510,15.0,N8715Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,RSW,625,-7.0,N736SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SAN,615,-18.0,N8568Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SAT,825,-11.0,N8554X,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SAT,1500,-28.0,N217JC,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SAV,820,-19.0,N8565Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SAV,2135,-24.0,N8519R,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SDF,2145,14.0,N472WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SDF,835,-11.0,N746SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SJU,840,-15.0,N8699A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SJU,2055,-6.0,N8699A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SRQ,1615,13.0,N8502Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SRQ,2100,-24.0,N7851A,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SRQ,815,-22.0,N8736J,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,STL,2010,24.0,N7852A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,STL,1420,-15.0,N449WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,STL,640,4.0,N8618N,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SYR,1630,8.0,N930WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SYR,1245,-8.0,N8628A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,SYR,2235,-3.0,N7888A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,TPA,2200,-18.0,N498WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,TPA,800,11.0,N493WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,TPA,920,40.0,N281WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,TPA,1325,-10.0,N8302F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,TPA,1645,-14.0,N8628A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,TPA,1145,-15.0,N435WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,BWI,VPS,920,27.0,N472WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CHS,BWI,705,23.0,N260WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CHS,BWI,1950,6.0,N437WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CHS,BWI,1630,13.0,N233LV,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CLE,BWI,1700,-16.0,N7730A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CLE,BWI,600,-22.0,N793SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CLT,BWI,2000,27.0,N8719Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CLT,BWI,510,-8.0,N8518R,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CMH,BWI,1855,-6.0,N7734H,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CMH,BWI,1340,-2.0,N8653A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CMH,BWI,600,-2.0,N8736J,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CVG,BWI,1050,-8.0,N8671D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CVG,BWI,500,-2.0,N291WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,CVG,BWI,1805,-10.0,N205WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DAL,BWI,1040,-4.0,N769SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DAL,BWI,1700,1.0,N7724A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DAL,BWI,600,-9.0,N8623F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DAL,BWI,1945,1.0,N8617E,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DEN,BWI,1215,-7.0,N223WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DEN,BWI,1625,10.0,N8685B,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DEN,BWI,515,-11.0,N8758L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DEN,BWI,1900,54.0,N7744A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DTW,BWI,520,-2.0,N8565Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,DTW,BWI,1715,-24.0,N8605E,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,FLL,BWI,510,7.0,N8811L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,FLL,BWI,2105,8.0,N922WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,FLL,BWI,1315,153.0,N456WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,FLL,BWI,1520,-5.0,N8610A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,FLL,BWI,1725,2.0,N8699A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,FLL,BWI,1120,90.0,N930WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,FLL,BWI,2225,11.0,N434WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,GRR,BWI,1700,-14.0,N7829B,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,GRR,BWI,1050,-7.0,N8302F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,GSP,BWI,1150,-8.0,N449WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,HOU,BWI,2020,-5.0,N8639B,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,HOU,BWI,510,29.0,N8655D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,HOU,BWI,1630,2.0,N8519R,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,IND,BWI,530,32.0,N434WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,IND,BWI,2000,17.0,N7885A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,IND,BWI,1025,-13.0,N8628A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ISP,BWI,545,-19.0,N8681M,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ISP,BWI,720,63.0,N7813P,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ISP,BWI,1000,0.0,N7827A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ISP,BWI,1450,-10.0,N7819A,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,JAN,BWI,905,-5.0,N265WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,JAX,BWI,1925,12.0,N498WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,JAX,BWI,620,11.0,N7818L,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,JAX,BWI,1450,-9.0,N8662F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,LAS,BWI,1335,0.0,N8533S,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,LAS,BWI,520,-1.0,N215WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,LAS,BWI,1755,75.0,N8557Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,LAX,BWI,1600,-14.0,N8748Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,LGA,BWI,1720,17.0,N446WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,LGA,BWI,605,-5.0,N8808Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,LGA,BWI,1415,-18.0,N8818Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCI,BWI,540,7.0,N406WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCI,BWI,1720,1.0,N923WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,2005,-8.0,N7881A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,1845,-15.0,N8747Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,1510,-8.0,N8657B,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,2230,-5.0,N220WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,820,5.0,N8653A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,605,20.0,N8638A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,945,1.0,N8566Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,1235,2.0,N220WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MCO,BWI,1355,5.0,N246LV,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MDW,BWI,1930,30.0,N960WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MDW,BWI,1740,-5.0,N260WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MDW,BWI,2200,63.0,N233LV,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MDW,BWI,1240,-22.0,N477WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MDW,BWI,715,19.0,N8735L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MDW,BWI,1550,24.0,N7813P,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MHT,BWI,1020,-16.0,N452WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MHT,BWI,1250,11.0,N8715Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MHT,BWI,600,-15.0,N8569Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MHT,BWI,1820,-2.0,N8535S,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MIA,BWI,620,45.0,N253WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MIA,BWI,2225,5.0,N903WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MIA,BWI,1840,21.0,N8761L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MKE,BWI,1750,-13.0,N777QC,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MKE,BWI,540,-9.0,N247WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MSP,BWI,1625,-2.0,N416WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MSP,BWI,705,-5.0,N7857B,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MSY,BWI,2020,9.0,N8510E,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MSY,BWI,540,-6.0,N8659D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MYR,BWI,1405,-7.0,N8573Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MYR,BWI,640,302.0,N245WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,MYR,BWI,2005,-2.0,N924WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORD,BWI,1935,13.0,N7811F,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORD,BWI,630,0.0,N456WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORD,BWI,1235,1.0,N7739A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORD,BWI,1700,13.0,N7886A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORF,BWI,1745,-5.0,N8736J,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORF,BWI,1955,-15.0,N793SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORF,BWI,1205,-12.0,N563WN,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORF,BWI,620,1.0,N8600F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ORF,BWI,1010,-8.0,N8662F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PBI,BWI,515,5.0,N446WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PBI,BWI,1850,269.0,N8633A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PHX,BWI,505,31.0,N8691A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PHX,BWI,1755,31.0,N8809L,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PIT,BWI,1555,-4.0,N8310C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PIT,BWI,610,0.0,N746SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PIT,BWI,1015,-12.0,N8669B,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PIT,BWI,1435,-9.0,N8566Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PVD,BWI,1855,-4.0,N7851A,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PVD,BWI,555,-2.0,N8699A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PVD,BWI,720,9.0,N472WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PVD,BWI,1345,7.0,N205WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PVD,BWI,1215,6.0,N8655D,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PWM,BWI,545,-31.0,N452WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PWM,BWI,1200,2.0,N268WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,PWM,BWI,1820,-25.0,N477WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,RDU,BWI,1425,-10.0,N8502Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,RDU,BWI,515,-1.0,N924WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,RDU,BWI,1955,17.0,N472WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ROC,BWI,1545,-8.0,N8522P,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ROC,BWI,1035,-18.0,N8515X,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ROC,BWI,615,-15.0,N7847A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,ROC,BWI,1300,-23.0,N217JC,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,RSW,BWI,1450,18.0,N463WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,RSW,BWI,1915,24.0,N7888A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,RSW,BWI,510,6.0,N720WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SAN,BWI,1635,19.0,N8317M,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SAT,BWI,1655,-5.0,N8629A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SAT,BWI,930,2.0,N7829B,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SAV,BWI,1940,129.0,N731SA,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SAV,BWI,615,49.0,N8759Q,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SDF,BWI,1915,-10.0,N492WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SDF,BWI,540,1.0,N8662F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SJU,BWI,1720,-4.0,N8512U,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SJU,BWI,500,5.0,N8540V,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SRQ,BWI,650,2.0,N8606C,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SRQ,BWI,1235,-19.0,N8584Z,Fixed wing multi engine,175.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SRQ,BWI,1910,14.0,N709SW,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,STL,BWI,2040,24.0,N7751A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,STL,BWI,1630,10.0,N7852A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,STL,BWI,735,-13.0,N435WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SYR,BWI,1445,12.0,N8628A,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SYR,BWI,630,-11.0,N462WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,SYR,BWI,1815,15.0,N930WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,TPA,BWI,1320,9.0,N410WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,TPA,BWI,2155,6.0,N7750A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,TPA,BWI,1850,17.0,N8318F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,TPA,BWI,2025,36.0,N413WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,TPA,BWI,850,-2.0,N557WN,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,TPA,BWI,520,-8.0,N7841A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-20,WN,VPS,BWI,1800,7.0,N272WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ALB,BWI,605,-24.0,N924WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ALB,BWI,1345,-15.0,N8678E,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ALB,BWI,1525,-18.0,N8650F,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ALB,BWI,1225,-15.0,N8618N,,,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ATL,BWI,700,-2.0,N7832A,Fixed wing multi engine,149.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ATL,BWI,1950,-1.0,N8652B,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ATL,BWI,1220,-8.0,N213WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,ATL,BWI,2255,19.0,N276WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
2022-06-21,WN,AUS,BWI,515,-13.0,N443WN,Fixed wing multi engine,143.0,,,,0,,0.0,,,,0,,0.0,,0,0
